Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales Price,Quantity,Discount,Profit,Order Date Year,Days to Ship,Customer Name Masked,Original Price,Total Sales,Total Profit,Discount Price,Total Discount,Shipping Urgency,Sales Quintile,Profit Quintile
6460,US-2017-133361,2017-05-14,2017-05-17,First Class,AJ-10780,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,0.0,6.615,2017,3,A.J.,14.7,73.5,33.075,0.0,0.0,Urgent,4,5
6461,US-2017-133361,2017-05-14,2017-05-17,First Class,AJ-10780,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",37.2,5,0.0,9.3,2017,3,A.J.,37.2,186.0,46.5,0.0,0.0,Urgent,4,5
6462,US-2017-133361,2017-05-14,2017-05-17,First Class,AJ-10780,Corporate,United States,Baltimore,Maryland,21215,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3,0.0,18.8937,2017,3,A.J.,89.97,269.90999999999997,56.6811,0.0,0.0,Urgent,4,5
6463,US-2017-133361,2017-05-14,2017-05-17,First Class,AJ-10780,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",261.96,2,0.0,23.5764,2017,3,A.J.,261.96,523.92,47.1528,0.0,0.0,Urgent,4,5
6464,US-2017-133361,2017-05-14,2017-05-17,First Class,AJ-10780,Corporate,United States,Baltimore,Maryland,21215,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0,2017,3,A.J.,74.0,370.0,185.0,0.0,0.0,Urgent,4,5
6465,US-2016-155404,2016-09-22,2016-09-28,Standard Class,AS-10630,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,0.0,6.3744,2016,6,A.S.,13.28,26.56,12.7488,0.0,0.0,Standard,3,3
6466,CA-2015-114503,2015-11-13,2015-11-17,Standard Class,AA-10375,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,84.96,6,0.2,6.372,2015,4,A.A.,106.19999999999999,509.76,38.232,21.239999999999995,127.43999999999997,Standard,1,3
6467,CA-2017-153080,2017-05-22,2017-05-25,Second Class,EH-13945,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,0.0,25.3302,2017,3,E.H.,68.46,479.21999999999997,177.31140000000002,0.0,0.0,Urgent,3,1
6470,CA-2016-163804,2016-12-02,2016-12-08,Standard Class,DB-13270,Home Office,United States,Providence,Rhode Island,02908,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,72.42,6,0.0,23.8986,2016,6,D.B.,72.42,434.52,143.39159999999998,0.0,0.0,Standard,5,4
6471,CA-2015-108532,2015-08-29,2015-09-02,Standard Class,CC-12100,Home Office,United States,Detroit,Michigan,48234,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,131.98,2,0.0,35.6346,2015,4,C.C.,131.98,263.96,71.2692,0.0,0.0,Standard,4,4
6472,CA-2015-108532,2015-08-29,2015-09-02,Standard Class,CC-12100,Home Office,United States,Detroit,Michigan,48234,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,7,0.0,11.452,2015,4,C.C.,114.52,801.64,80.164,0.0,0.0,Standard,4,4
6473,CA-2014-151897,2014-06-06,2014-06-10,Standard Class,VT-21700,Home Office,United States,Houston,Texas,77070,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,2014,4,V.T.,125.29999999999998,1002.4,338.31000000000006,25.059999999999988,250.59999999999988,Standard,4,2
6474,CA-2016-113292,2016-03-18,2016-03-20,Second Class,DB-13060,Consumer,United States,Columbia,Tennessee,38401,South,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,871.8,3,0.2,87.18,2016,2,D.B.,1089.7499999999998,2615.3999999999996,261.54,217.94999999999982,653.8499999999995,Urgent,4,3
6475,CA-2014-149524,2014-01-14,2014-01-15,First Class,BS-11590,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,61.96,4,0.5,-53.2856,2014,1,B.S.,123.92,247.84,-213.1424,61.96,247.84,Urgent,5,4
6476,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.554,3,0.7,-3.4914,2017,7,N.R.,15.179999999999998,13.662,-10.4742,10.625999999999998,31.877999999999993,Standard,3,3
6477,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.2,2,0.2,0.585,2017,7,N.R.,6.5,10.4,1.17,1.2999999999999998,2.5999999999999996,Standard,3,3
6478,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,205.992,1,0.2,-2.5749,2017,7,N.R.,257.48999999999995,205.992,-2.5749,51.49799999999996,51.49799999999996,Standard,3,3
6479,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,15.552,3,0.2,5.4432,2017,7,N.R.,19.439999999999998,46.656,16.3296,3.887999999999998,11.663999999999994,Standard,3,3
6480,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,503.96,5,0.2,50.396,2017,7,N.R.,629.9499999999999,2519.7999999999997,251.98000000000002,125.98999999999995,629.9499999999998,Standard,3,3
6481,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.472,7,0.2,1.8354,2017,7,N.R.,30.59,171.304,12.8478,6.1179999999999986,42.82599999999999,Standard,3,3
6482,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,241.568,2,0.2,0.0,2017,7,N.R.,301.96,483.136,0.0,60.39199999999997,120.78399999999993,Standard,3,3
6483,CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.4,2,0.2,-4.14,2017,7,N.R.,138.0,220.8,-8.28,27.599999999999994,55.19999999999999,Standard,3,3
6485,CA-2017-113908,2017-06-03,2017-06-09,Standard Class,KN-16390,Corporate,United States,New York City,New York,10011,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,6,0.0,36.1836,2017,6,K.N.,78.66,471.96,217.1016,0.0,0.0,Standard,4,2
6486,CA-2017-113908,2017-06-03,2017-06-09,Standard Class,KN-16390,Corporate,United States,New York City,New York,10011,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,45.36,4,0.0,22.2264,2017,6,K.N.,45.36,181.44,88.9056,0.0,0.0,Standard,4,2
6488,CA-2015-120621,2015-03-21,2015-03-26,Standard Class,JW-16075,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.843,3,0.7,-9.8463,2015,5,J.W.,42.809999999999995,38.528999999999996,-29.538899999999998,29.966999999999995,89.90099999999998,Standard,3,5
6489,CA-2015-120621,2015-03-21,2015-03-26,Standard Class,JW-16075,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,295.456,14,0.2,96.0232,2015,5,J.W.,369.32,4136.384,1344.3248,73.86399999999998,1034.0959999999995,Standard,3,5
6490,US-2017-148866,2017-09-19,2017-09-24,Standard Class,JM-15535,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,5,0.0,15.552,2017,5,J.M.,32.4,162.0,77.75999999999999,0.0,0.0,Standard,3,4
6491,CA-2014-149594,2014-09-15,2014-09-19,Standard Class,MF-18250,Corporate,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,4,0.2,16.8896,2014,4,M.F.,129.92,415.744,67.5584,25.98399999999998,103.93599999999992,Standard,3,5
6492,CA-2016-113845,2016-11-20,2016-11-25,Standard Class,FA-14230,Corporate,United States,Orlando,Florida,32839,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,2,0.2,10.8588,2016,5,F.A.,361.96,579.136,21.7176,72.392,144.784,Standard,4,5
6493,CA-2016-113845,2016-11-20,2016-11-25,Standard Class,FA-14230,Corporate,United States,Orlando,Florida,32839,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,5,0.2,4.4685,2016,5,F.A.,49.65,198.6,22.342499999999998,9.93,49.65,Standard,4,5
6494,CA-2016-113845,2016-11-20,2016-11-25,Standard Class,FA-14230,Corporate,United States,Orlando,Florida,32839,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,4,0.2,24.4768,2016,5,F.A.,305.96,979.072,97.9072,61.19199999999998,244.76799999999992,Standard,4,5
6495,CA-2017-111262,2017-10-28,2017-11-01,Second Class,KH-16510,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10002167,Technology,Accessories,Imation�8gb Micro Traveldrive Usb 2.0�Flash Drive,24.0,2,0.2,-2.7,2017,4,K.H.,30.0,48.0,-5.4,6.0,12.0,Standard,5,3
6496,CA-2017-111262,2017-10-28,2017-11-01,Second Class,KH-16510,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432,2017,4,K.H.,19.439999999999998,46.656,16.3296,3.887999999999998,11.663999999999994,Standard,5,3
6497,CA-2017-111262,2017-10-28,2017-11-01,Second Class,KH-16510,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2,0.2,-3.272,2017,4,K.H.,32.72,52.352,-6.544,6.5440000000000005,13.088000000000001,Standard,5,3
6498,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,Home Office,United States,Louisville,Kentucky,40214,South,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,3,0.0,6.0726,2015,4,S.S.,20.94,62.82000000000001,18.2178,0.0,0.0,Standard,4,5
6499,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,9,0.0,62.1414,2015,4,S.S.,135.09,1215.81,559.2726,0.0,0.0,Standard,4,5
6500,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,Home Office,United States,Louisville,Kentucky,40214,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,14,0.0,64.3678,2015,4,S.S.,279.86,3918.04,901.1492000000001,0.0,0.0,Standard,4,5
6501,CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,Home Office,United States,Louisville,Kentucky,40214,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06,6,0.0,41.4276,2015,4,S.S.,90.06,540.36,248.5656,0.0,0.0,Standard,4,5
6503,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Consumer,United States,Medina,Ohio,44256,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,7,0.4,-10.0464,2014,4,L.C.,83.72,351.624,-70.3248,33.488,234.416,Standard,2,1
6504,CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,Consumer,United States,Medina,Ohio,44256,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.242,3,0.7,-13.4694,2014,4,L.C.,64.13999999999999,57.726,-40.4082,44.89799999999998,134.69399999999996,Standard,2,1
6506,CA-2016-152331,2016-06-26,2016-06-30,Standard Class,LD-16855,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.304,3,0.2,0.4641,2016,4,L.D.,6.63,15.912,1.3923,1.3259999999999996,3.977999999999999,Standard,1,1
6507,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,4,0.2,5.98,2016,2,S.P.,23.919999999999998,76.544,23.92,4.783999999999999,19.135999999999996,Urgent,4,1
6508,US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,Corporate,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,4,0.2,-24.9624,2016,2,S.P.,416.03999999999996,1331.328,-99.8496,83.20799999999997,332.8319999999999,Urgent,4,1
6510,CA-2017-102197,2017-12-20,2017-12-26,Standard Class,DK-13150,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,3,0.2,17.6232,2017,6,D.K.,62.93999999999999,151.05599999999998,52.869600000000005,12.587999999999994,37.76399999999998,Standard,2,3
6511,CA-2017-102197,2017-12-20,2017-12-26,Standard Class,DK-13150,Corporate,United States,New York City,New York,10009,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,3,0.0,16.6698,2017,6,D.K.,34.02,102.06,50.0094,0.0,0.0,Standard,2,3
6512,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,6,0.0,8.1192,2017,4,F.C.,23.88,143.28,48.715199999999996,0.0,0.0,Standard,2,2
6513,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Home Office,United States,San Francisco,California,94109,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,4,0.0,5.6448,2017,4,F.C.,11.52,46.08,22.5792,0.0,0.0,Standard,2,2
6515,CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,Home Office,United States,San Francisco,California,94109,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.384,2,0.2,23.2182,2017,4,F.C.,257.97999999999996,412.768,46.4364,51.595999999999975,103.19199999999995,Standard,2,2
6516,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,3,0.2,0.0,2017,4,R.D.,272.94,655.056,0.0,54.587999999999994,163.76399999999998,Standard,5,5
6517,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,105.98,2017,4,R.D.,529.9,2649.5,529.9,0.0,0.0,Standard,5,5
6518,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,10,0.0,41.706,2017,4,R.D.,99.3,993.0,417.06000000000006,0.0,0.0,Standard,5,5
6519,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0.0,30.5088,2017,4,R.D.,108.96,217.92,61.0176,0.0,0.0,Standard,5,5
6520,US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84,2017,4,R.D.,3.36,2.688,0.84,0.6719999999999997,0.6719999999999997,Standard,5,5
6522,CA-2017-138289,2017-01-16,2017-01-18,Second Class,AR-10540,Consumer,United States,Jackson,Michigan,49201,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0.0,72.6408,2017,2,A.R.,302.67,908.01,217.92239999999998,0.0,0.0,Urgent,1,3
6523,CA-2017-138289,2017-01-16,2017-01-18,Second Class,AR-10540,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,7,0.0,25.2315,2017,2,A.R.,56.07,392.49,176.6205,0.0,0.0,Urgent,1,3
6524,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,2,0.2,3.276,2016,6,C.C.,12.6,20.16,6.552,2.5199999999999996,5.039999999999999,Standard,4,4
6525,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Home Office,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,59.994,1,0.4,-12.9987,2016,6,C.C.,99.99000000000001,59.994,-12.9987,39.99600000000001,39.99600000000001,Standard,4,4
6526,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,5,0.7,-4.7625,2016,6,C.C.,19.049999999999997,28.575,-23.8125,13.334999999999997,66.67499999999998,Standard,4,4
6527,CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,5,0.7,-7.85,2016,6,C.C.,31.399999999999995,47.1,-39.25,21.979999999999997,109.89999999999998,Standard,4,4
6529,CA-2014-146864,2014-12-22,2014-12-26,Standard Class,BT-11530,Home Office,United States,New York City,New York,10024,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,4,0.0,56.264,2014,4,B.T.,216.4,865.6,225.056,0.0,0.0,Standard,5,5
6530,CA-2014-103744,2014-02-23,2014-02-27,Standard Class,MG-17875,Home Office,United States,El Paso,Texas,79907,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.936,3,0.2,2.3409,2014,4,M.G.,8.67,20.808,7.0227,1.734,5.202,Standard,1,1
6531,CA-2014-103744,2014-02-23,2014-02-27,Standard Class,MG-17875,Home Office,United States,El Paso,Texas,79907,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,3,0.8,-6.8634,2014,4,M.G.,22.140000000000004,13.283999999999999,-20.590200000000003,17.712000000000003,53.13600000000001,Standard,1,1
6532,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.8,5,0.0,2.552,2017,4,T.P.,8.8,44.0,12.76,0.0,0.0,Standard,5,5
6533,US-2017-107384,2017-12-04,2017-12-08,Standard Class,TP-21130,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,1,0.0,29.988,2017,4,T.P.,142.8,142.8,29.988,0.0,0.0,Standard,5,5
6536,CA-2014-128209,2014-11-17,2014-11-22,Standard Class,GT-14710,Consumer,United States,Buffalo,New York,14215,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,10,0.2,-50.098,2014,5,G.T.,5009.8,40078.4,-500.98,1001.96,10019.6,Standard,5,4
6538,CA-2014-169684,2014-10-20,2014-10-23,First Class,FH-14365,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",98.352,3,0.2,-24.588,2014,3,F.H.,122.94,295.05600000000004,-73.76400000000001,24.587999999999994,73.76399999999998,Urgent,2,3
6539,CA-2015-109862,2015-10-25,2015-10-30,Standard Class,HK-14890,Corporate,United States,Newark,Delaware,19711,East,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC�Speaker Phone,158.99,1,0.0,41.3374,2015,5,H.K.,158.99,158.99,41.3374,0.0,0.0,Standard,3,3
6540,CA-2015-109862,2015-10-25,2015-10-30,Standard Class,HK-14890,Corporate,United States,Newark,Delaware,19711,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,5,0.0,75.686,2015,5,H.K.,291.1,1455.5,378.43000000000006,0.0,0.0,Standard,3,3
6541,US-2017-107888,2017-11-16,2017-11-19,First Class,CC-12220,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68,6,0.0,34.6296,2017,3,C.C.,73.68,442.08000000000004,207.7776,0.0,0.0,Urgent,5,5
6542,US-2017-107888,2017-11-16,2017-11-19,First Class,CC-12220,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0.0,23.7864,2017,3,C.C.,139.92,279.84,47.5728,0.0,0.0,Urgent,5,5
6543,US-2017-107888,2017-11-16,2017-11-19,First Class,CC-12220,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,107.88,3,0.2,10.788,2017,3,C.C.,134.85,323.64,32.364000000000004,26.97,80.91,Urgent,5,5
